Camera_Number,Date,Time2,Scientific_name,type
CA52,6/5/2020,23:24:00,Crotalus atrox,
CA52,6/12/2020,23:45:00,Crotalus atrox,
CA52,6/19/2020,23:04:00,Crotalus atrox,
M13,6/20/2020,4:33:00,Lepus californicus,other
M8,6/20/2020,18:33:00,Sylvilagus audubonii,other
M15,6/20/2020,8:21:00,Sylvilagus audubonii,other
M15,6/20/2020,8:43:00,Sylvilagus audubonii,other
M8,6/20/2020,18:21:00,Callipepla squamata,prey
M12,6/21/2020,5:35:00,Lepus californicus,other
M8,6/21/2020,19:45:00,Sylvilagus audubonii,other
M13,6/21/2020,8:09:00,Callipepla squamata,prey
M11,6/21/2020,6:54:00,Mimus polyglottos,prey
M13,6/21/2020,7:54:00,Mimus polyglottos,prey
M15,6/22/2020,19:59:00,Sylvilagus audubonii,other
M15,6/22/2020,20:11:00,Sylvilagus audubonii,other
M15,6/22/2020,8:37:00,Sylvilagus audubonii,other
M8,6/22/2020,6:30:00,Amphispiza bilineata,prey
M15,6/22/2020,6:50:00,Callipepla squamata,prey
M12,6/22/2020,0:38:00,Dipodomys merriami,prey
M12,6/22/2020,0:39:00,Dipodomys merriami,prey
M12,6/22/2020,0:36:00,Dipodomys merriami,prey
M12,6/22/2020,0:37:00,Dipodomys merriami,prey
M11,6/23/2020,0:00:00,Lepus californicus,other
M15,6/23/2020,8:45:00,Sylvilagus audubonii,other
M3,6/23/2020,17:51:00,Callipepla squamata,prey
M15,6/23/2020,7:01:00,Callipepla squamata,prey
M12,6/23/2020,3:10:00,Dipodomys merriami,prey
M3,6/24/2020,18:09:00,Sylvilagus audubonii,other
M3,6/24/2020,17:46:00,Sylvilagus audubonii,other
M3,6/24/2020,17:47:00,Sylvilagus audubonii,other
M6,6/24/2020,7:51:00,Sylvilagus audubonii,other
M15,6/24/2020,17:35:00,Sylvilagus audubonii,other
M3,6/24/2020,6:42:00,Pecari tajacu,predator
M3,6/24/2020,6:44:00,Pecari tajacu,predator
M3,6/24/2020,6:45:00,Pecari tajacu,predator
M6,6/24/2020,5:52:00,Pecari tajacu,predator
M6,6/24/2020,5:53:00,Pecari tajacu,predator
M6,6/24/2020,6:22:00,Pecari tajacu,predator
M6,6/24/2020,6:28:00,Pecari tajacu,predator
M6,6/24/2020,6:28:00,Pecari tajacu,predator
M6,6/24/2020,6:31:00,Pecari tajacu,predator
M6,6/24/2020,6:45:00,Pecari tajacu,predator
M6,6/24/2020,16:49:00,Pecari tajacu,predator
M6,6/24/2020,17:23:00,Pecari tajacu,predator
M6,6/24/2020,17:27:00,Pecari tajacu,predator
M6,6/24/2020,17:30:00,Pecari tajacu,predator
M6,6/24/2020,17:30:00,Pecari tajacu,predator
M6,6/24/2020,5:54:00,Pecari tajacu,predator
M6,6/24/2020,5:56:00,Pecari tajacu,predator
M6,6/24/2020,6:05:00,Pecari tajacu,predator
M6,6/24/2020,6:06:00,Pecari tajacu,predator
M6,6/24/2020,6:19:00,Pecari tajacu,predator
M6,6/24/2020,6:19:00,Pecari tajacu,predator
M6,6/24/2020,6:27:00,Pecari tajacu,predator
M6,6/24/2020,6:32:00,Pecari tajacu,predator
M6,6/24/2020,17:28:00,Pecari tajacu,predator
M6,6/24/2020,17:35:00,Pecari tajacu,predator
M6,6/24/2020,5:55:00,Pecari tajacu,predator
M6,6/24/2020,5:55:00,Pecari tajacu,predator
M3,6/24/2020,8:11:00,Callipepla squamata,prey
M3,6/24/2020,17:17:00,Callipepla squamata,prey
M15,6/24/2020,10:26:00,Callipepla squamata,prey
M12,6/24/2020,15:57:00,Crotaphytus collaris,prey
M3,6/24/2020,14:04:00,Mimus polyglottos,prey
M12,6/24/2020,13:42:00,Zenaida macroura,prey
M8,6/25/2020,23:27:00,Equus caballus,other
M8,6/25/2020,23:38:00,Equus caballus,other
M8,6/25/2020,23:39:00,Equus caballus,other
M8,6/25/2020,23:40:00,Equus caballus,other
M10,6/25/2020,22:18:00,Equus caballus,other
M12,6/25/2020,23:26:00,Equus caballus,other
M8,6/25/2020,22:54:00,Lepus californicus,other
M14,6/25/2020,2:41:00,Lepus californicus,other
M3,6/25/2020,7:59:00,Sylvilagus audubonii,other
M3,6/25/2020,18:03:00,Sylvilagus audubonii,other
M3,6/25/2020,18:22:00,Sylvilagus audubonii,other
M3,6/25/2020,20:04:00,Sylvilagus audubonii,other
M6,6/25/2020,18:14:00,Sylvilagus audubonii,other
M15,6/25/2020,7:54:00,Sylvilagus audubonii,other
M15,6/25/2020,7:53:00,Sylvilagus audubonii,other
M2,6/25/2020,6:03:00,Pecari tajacu,predator
M2,6/25/2020,6:18:00,Pecari tajacu,predator
M2,6/25/2020,6:19:00,Pecari tajacu,predator
M3,6/25/2020,4:04:00,Antrozoous  pallidus,prey
M8,6/25/2020,11:11:00,Aspidoscelis tesselata,prey
M2,6/25/2020,10:46:00,Callipepla squamata,prey
M12,6/25/2020,9:09:00,Callipepla squamata,prey
M14,6/25/2020,9:48:00,Callipepla squamata,prey
M10,6/25/2020,10:31:00,Cardinalis sinuatus,prey
M3,6/25/2020,4:35:00,Chaetodipus intermedius,prey
M6,6/25/2020,14:26:00,Zenaida macroura,prey
M10,6/26/2020,5:41:00,Equus caballus,other
M10,6/26/2020,5:42:00,Equus caballus,other
M12,6/26/2020,7:20:00,Equus caballus,other
M14,6/26/2020,7:05:00,Equus caballus,other
M14,6/26/2020,7:07:00,Equus caballus,other
M14,6/26/2020,7:13:00,Equus caballus,other
M14,6/26/2020,7:14:00,Equus caballus,other
M14,6/26/2020,7:39:00,Equus caballus,other
M14,6/26/2020,7:41:00,Equus caballus,other
M14,6/26/2020,7:43:00,Equus caballus,other
M14,6/26/2020,7:44:00,Equus caballus,other
M14,6/26/2020,7:45:00,Equus caballus,other
M14,6/26/2020,7:46:00,Equus caballus,other
M14,6/26/2020,7:47:00,Equus caballus,other
M14,6/26/2020,7:48:00,Equus caballus,other
M14,6/26/2020,9:32:00,Equus caballus,other
M15,6/26/2020,8:39:00,Equus caballus,other
M15,6/26/2020,23:52:00,Equus caballus,other
M15,6/26/2020,23:53:00,Equus caballus,other
M15,6/26/2020,23:54:00,Equus caballus,other
M15,6/26/2020,23:59:00,Equus caballus,other
M15,6/26/2020,8:45:00,Equus caballus,other
M14,6/26/2020,5:18:00,Odocoileus hemionus,other
M1,6/26/2020,17:42:00,Sylvilagus audubonii,other
M2,6/26/2020,18:40:00,Sylvilagus audubonii,other
M3,6/26/2020,18:39:00,Sylvilagus audubonii,other
M4,6/26/2020,18:14:00,Sylvilagus audubonii,other
M15,6/26/2020,22:25:00,Taxidea taxus,predator
CA52,6/26/2020,19:49:00,Crotalus atrox,
CA53,6/26/2020,22:23:00,Crotalus atrox,
M10,6/27/2020,3:55:00,Equus caballus,other
M10,6/27/2020,3:55:00,Equus caballus,other
M14,6/27/2020,7:38:00,Equus caballus,other
M14,6/27/2020,8:37:00,Equus caballus,other
M14,6/27/2020,8:41:00,Equus caballus,other
M14,6/27/2020,8:43:00,Equus caballus,other
M14,6/27/2020,8:44:00,Equus caballus,other
M15,6/27/2020,1:41:00,Equus caballus,other
M15,6/27/2020,1:42:00,Equus caballus,other
M15,6/27/2020,1:44:00,Equus caballus,other
M15,6/27/2020,5:50:00,Equus caballus,other
M15,6/27/2020,5:56:00,Equus caballus,other
M4,6/27/2020,17:39:00,Sylvilagus audubonii,other
M5,6/27/2020,7:06:00,Sylvilagus audubonii,other
M5,6/27/2020,7:30:00,Sylvilagus audubonii,other
M5,6/27/2020,8:57:00,Sylvilagus audubonii,other
M5,6/27/2020,18:02:00,Sylvilagus audubonii,other
M12,6/27/2020,21:15:00,Canis latrans,predator
M12,6/27/2020,11:15:00,Aspidoscelis inornatus,prey
M5,6/27/2020,10:27:00,Callipepla squamata,prey
M6,6/27/2020,23:44:00,Chaetodipus intermedius,prey
M17,6/27/2020,3:02:00,Chaetodipus intermedius,prey
M19,6/27/2020,21:41:00,Chaetodipus intermedius,prey
M19,6/27/2020,23:40:00,Chaetodipus intermedius,prey
M19,6/27/2020,2:51:00,Chaetodipus intermedius,prey
M3,6/27/2020,3:41:00,Dipodomys merriami,prey
M3,6/27/2020,3:46:00,Dipodomys merriami,prey
M3,6/27/2020,3:54:00,Dipodomys merriami,prey
M3,6/28/2020,21:53:00,Sylvilagus audubonii,other
M5,6/28/2020,23:51:00,Canis latrans,predator
M5,6/28/2020,23:49:00,Canis latrans,predator
M1,6/28/2020,10:44:00,Masticophis flagellum,predator
M17,6/28/2020,10:00:00,Aspidoscelis marmoratus,prey
M6,6/28/2020,14:07:00,Aspidoscelis sp.,prey
M1,6/28/2020,17:01:00,Callipepla squamata,prey
M1,6/28/2020,17:17:00,Callipepla squamata,prey
M1,6/28/2020,17:17:00,Callipepla squamata,prey
M2,6/28/2020,16:58:00,Callipepla squamata,prey
M6,6/28/2020,14:46:00,Callipepla squamata,prey
M6,6/28/2020,17:21:00,Callipepla squamata,prey
M22,6/28/2020,11:31:00,Cardinalis sinuatus,prey
M22,6/28/2020,11:33:00,Cardinalis sinuatus,prey
M22,6/28/2020,11:34:00,Cardinalis sinuatus,prey
M2,6/28/2020,4:34:00,Chaetodipus intermedius,prey
M17,6/28/2020,4:45:00,Chaetodipus intermedius,prey
M18,6/28/2020,0:54:00,Chaetodipus intermedius,prey
M3,6/28/2020,7:25:00,Mimus polyglottos,prey
M3,6/28/2020,17:15:00,Mimus polyglottos,prey
M4,6/28/2020,9:01:00,Mimus polyglottos,prey
M5,6/28/2020,8:50:00,Mimus polyglottos,prey
M12,6/28/2020,6:49:00,Mimus polyglottos,prey
M1,6/28/2020,14:45:00,Otospermophilus variegatus,prey
M1,6/29/2020,6:46:00,Sylvilagus audubonii,other
M3,6/29/2020,6:26:00,Sylvilagus audubonii,other
M3,6/29/2020,8:28:00,Sylvilagus audubonii,other
M5,6/29/2020,5:47:00,Sylvilagus audubonii,other
M5,6/29/2020,5:48:00,Sylvilagus audubonii,other
M5,6/29/2020,5:48:00,Sylvilagus audubonii,other
M5,6/29/2020,5:49:00,Sylvilagus audubonii,other
M5,6/29/2020,4:07:00,Sylvilagus audubonii,other
M5,6/29/2020,7:15:00,Sylvilagus audubonii,other
M1,6/29/2020,18:01:00,Toxostoma crissale,other
M1,6/29/2020,18:02:00,Toxostoma crissale,other
M12,6/29/2020,6:56:00,Geococcyx californianus,predator
M2,6/29/2020,21:12:00,Lynx rufus,predator
M1,6/29/2020,10:08:00,Callipepla squamata,prey
M1,6/29/2020,16:03:00,Callipepla squamata,prey
M3,6/29/2020,18:48:00,Callipepla squamata,prey
M3,6/29/2020,18:32:00,Callipepla squamata,prey
M3,6/29/2020,18:35:00,Callipepla squamata,prey
M3,6/29/2020,18:39:00,Callipepla squamata,prey
M3,6/29/2020,18:59:00,Callipepla squamata,prey
M5,6/29/2020,9:52:00,Callipepla squamata,prey
M6,6/29/2020,2:46:00,Chaetodipus intermedius,prey
M6,6/29/2020,2:47:00,Chaetodipus intermedius,prey
M6,6/29/2020,22:17:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:30:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:31:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:33:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:38:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:40:00,Chaetodipus intermedius,prey
M15,6/29/2020,22:51:00,Chaetodipus intermedius,prey
M17,6/29/2020,0:14:00,Chaetodipus intermedius,prey
M17,6/29/2020,3:18:00,Chaetodipus intermedius,prey
M17,6/29/2020,3:20:00,Chaetodipus intermedius,prey
M3,6/29/2020,1:18:00,Dipodomys merriami,prey
M15,6/29/2020,0:14:00,Dipodomys merriami,prey
M15,6/29/2020,0:15:00,Dipodomys merriami,prey
M6,6/29/2020,4:48:00,Neotoma leucodon,prey
M3,6/29/2020,14:42:00,Zenaida macroura,prey
M12,6/30/2020,19:48:00,Lanius ludovicianus,other
M3,6/30/2020,19:10:00,Lepus californicus,other
M3,6/30/2020,19:11:00,Lepus californicus,other
M3,6/30/2020,19:52:00,Sylvilagus audubonii,other
M10,6/30/2020,6:35:00,Sylvilagus audubonii,other
M10,6/30/2020,7:43:00,Sylvilagus audubonii,other
M12,6/30/2020,4:38:00,Sylvilagus audubonii,other
M15,6/30/2020,4:45:00,Sylvilagus audubonii,other
M15,6/30/2020,5:54:00,Sylvilagus audubonii,other
M15,6/30/2020,6:10:00,Sylvilagus audubonii,other
M15,6/30/2020,7:21:00,Sylvilagus audubonii,other
M15,6/30/2020,19:42:00,Sylvilagus audubonii,other
M15,6/30/2020,20:06:00,Sylvilagus audubonii,other
M15,6/30/2020,22:01:00,Sylvilagus audubonii,other
M15,6/30/2020,23:14:00,Sylvilagus audubonii,other
M12,6/30/2020,7:59:00,Geococcyx californianus,predator
M15,6/30/2020,2:18:00,Pecari tajacu,predator
M6,6/30/2020,17:16:00,Callipepla squamata,prey
M2,6/30/2020,3:10:00,Chaetodipus intermedius,prey
M3,6/30/2020,23:48:00,Chaetodipus intermedius,prey
M7,6/30/2020,2:03:00,Chaetodipus intermedius,prey
M15,6/30/2020,0:02:00,Chaetodipus intermedius,prey
M15,6/30/2020,0:46:00,Chaetodipus intermedius,prey
M17,6/30/2020,12:41:00,Cophosaurus texanus,prey
M12,6/30/2020,12:05:00,Lizard sp.,prey
M1,6/30/2020,7:10:00,Mimus polyglottos,prey
M15,6/30/2020,4:09:00,Vulpes macrotis,prey
M15,6/30/2020,4:09:00,Vulpes macrotis,prey
CA53,6/30/2020,17:47:00,Crotalus atrox,
M14,7/1/2020,20:40:00,Lepus californicus,other
M1,7/1/2020,8:19:00,Sylvilagus audubonii,other
M3,7/1/2020,19:18:00,Sylvilagus audubonii,other
M3,7/1/2020,18:49:00,Sylvilagus audubonii,other
M6,7/1/2020,18:59:00,Sylvilagus audubonii,other
M3,7/1/2020,13:25:00,Toxostoma crissale,other
M3,7/1/2020,13:26:00,Toxostoma crissale,other
M20,7/1/2020,1:16:00,Urocyon cinereoargenteus,predator
M1,7/1/2020,9:06:00,Callipepla squamata,prey
M2,7/1/2020,1:21:00,Chaetodipus intermedius,prey
M7,7/1/2020,4:54:00,Chaetodipus intermedius,prey
M19,7/1/2020,2:37:00,Chaetodipus intermedius,prey
M15,7/1/2020,2:18:00,Dipodomys merriami,prey
M15,7/1/2020,2:22:00,Dipodomys merriami,prey
M3,7/2/2020,19:07:00,Lepus californicus,other
M3,7/2/2020,19:09:00,Lepus californicus,other
M14,7/2/2020,3:42:00,Odocoileus hemionus,other
M1,7/2/2020,18:00:00,Sylvilagus audubonii,other
M3,7/2/2020,19:06:00,Sylvilagus audubonii,other
M6,7/2/2020,8:24:00,Sylvilagus audubonii,other
M6,7/2/2020,18:08:00,Sylvilagus audubonii,other
M7,7/2/2020,16:11:00,Toxostoma crissale,other
M10,7/2/2020,11:38:00,Geococcyx californianus,predator
M1,7/2/2020,8:59:00,Callipepla squamata,prey
M1,7/2/2020,10:09:00,Callipepla squamata,prey
M3,7/2/2020,17:34:00,Callipepla squamata,prey
M15,7/2/2020,8:05:00,Callipepla squamata,prey
M2,7/2/2020,3:57:00,Chaetodipus intermedius,prey
M2,7/2/2020,4:59:00,Chaetodipus intermedius,prey
M14,7/2/2020,11:03:00,Mimus polyglottos,prey
M3,7/3/2020,0:19:00,Sylvilagus audubonii,other
M15,7/3/2020,8:26:00,Sylvilagus audubonii,other
M15,7/3/2020,8:26:00,Aspidoscelis tesselata,prey
M1,7/3/2020,18:44:00,Callipepla squamata,prey
M6,7/3/2020,1:39:00,Chaetodipus intermedius,prey
M6,7/3/2020,1:45:00,Chaetodipus intermedius,prey
M6,7/3/2020,23:28:00,Chaetodipus intermedius,prey
M7,7/3/2020,2:56:00,Chaetodipus intermedius,prey
M18,7/3/2020,3:22:00,Chaetodipus intermedius,prey
M3,7/3/2020,14:12:00,Mimus polyglottos,prey
CA53,7/3/2020,18:56:00,Crotalus atrox,
M3,7/4/2020,7:44:00,Lepus californicus,other
M14,7/4/2020,4:10:00,Lepus californicus,other
M3,7/4/2020,3:15:00,Sylvilagus audubonii,other
M3,7/4/2020,6:09:00,Sylvilagus audubonii,other
M3,7/4/2020,17:22:00,Sylvilagus audubonii,other
M3,7/4/2020,17:33:00,Sylvilagus audubonii,other
M3,7/4/2020,17:54:00,Sylvilagus audubonii,other
M7,7/4/2020,17:36:00,Sylvilagus audubonii,other
M15,7/4/2020,18:25:00,Sylvilagus audubonii,other
M3,7/4/2020,5:23:00,Canis latrans,predator
M3,7/4/2020,5:24:00,Canis latrans,predator
M12,7/4/2020,7:41:00,Pecari tajacu,predator
M12,7/4/2020,5:29:00,Pecari tajacu,predator
M15,7/4/2020,5:36:00,Pecari tajacu,predator
M15,7/4/2020,17:37:00,Pecari tajacu,predator
M15,7/4/2020,17:33:00,Pecari tajacu,predator
M15,7/4/2020,17:36:00,Pecari tajacu,predator
M15,7/4/2020,5:37:00,Pecari tajacu,predator
M15,7/4/2020,17:34:00,Pecari tajacu,predator
M15,7/4/2020,18:10:00,Pecari tajacu,predator
M15,7/4/2020,18:10:00,Pecari tajacu,predator
M15,7/4/2020,18:11:00,Pecari tajacu,predator
M15,7/4/2020,18:12:00,Pecari tajacu,predator
M15,7/4/2020,18:13:00,Pecari tajacu,predator
M15,7/4/2020,23:02:00,Chaetodipus intermedius,prey
M3,7/4/2020,22:36:00,Dipodomys merriami,prey
M1,7/4/2020,10:41:00,Otospermophilus variegatus,prey
M12,7/5/2020,1:35:00,Lepus californicus,other
M20,7/5/2020,5:51:00,Lepus californicus,other
M3,7/5/2020,4:56:00,Sylvilagus audubonii,other
M3,7/5/2020,4:59:00,Sylvilagus audubonii,other
M6,7/5/2020,1:37:00,Sylvilagus audubonii,other
M6,7/5/2020,2:04:00,Sylvilagus audubonii,other
M6,7/5/2020,2:08:00,Sylvilagus audubonii,other
M10,7/5/2020,21:18:00,Pecari tajacu,predator
M12,7/5/2020,20:59:00,Pecari tajacu,predator
M15,7/5/2020,20:39:00,Pecari tajacu,predator
M15,7/5/2020,3:44:00,Pecari tajacu,predator
M15,7/5/2020,3:46:00,Pecari tajacu,predator
M15,7/5/2020,20:39:00,Pecari tajacu,predator
M15,7/5/2020,8:41:00,Aspidoscelis tesselata,prey
M19,7/5/2020,1:33:00,Chaetodipus intermedius,prey
M20,7/5/2020,10:55:00,Otospermophilus variegatus,prey
M15,7/5/2020,13:25:00,Phrynosoma modestum,prey
M3,7/6/2020,7:18:00,Sylvilagus audubonii,other
M15,7/6/2020,6:43:00,Sylvilagus audubonii,other
M12,7/6/2020,5:03:00,Pecari tajacu,predator
M15,7/6/2020,0:37:00,Pecari tajacu,predator
M15,7/6/2020,0:38:00,Pecari tajacu,predator
M15,7/6/2020,0:39:00,Pecari tajacu,predator
M15,7/6/2020,0:40:00,Pecari tajacu,predator
M15,7/6/2020,0:40:00,Pecari tajacu,predator
M15,7/6/2020,0:42:00,Pecari tajacu,predator
M15,7/6/2020,0:43:00,Pecari tajacu,predator
M15,7/6/2020,0:43:00,Pecari tajacu,predator
M15,7/6/2020,5:39:00,Pecari tajacu,predator
M15,7/6/2020,5:40:00,Pecari tajacu,predator
M15,7/6/2020,5:40:00,Pecari tajacu,predator
M15,7/6/2020,5:41:00,Pecari tajacu,predator
M15,7/6/2020,5:41:00,Pecari tajacu,predator
M15,7/6/2020,5:42:00,Pecari tajacu,predator
M15,7/6/2020,5:43:00,Pecari tajacu,predator
M15,7/6/2020,5:44:00,Pecari tajacu,predator
M15,7/6/2020,5:45:00,Pecari tajacu,predator
M6,7/6/2020,19:13:00,Callipepla squamata,prey
M6,7/6/2020,0:57:00,Chaetodipus intermedius,prey
M19,7/6/2020,22:05:00,Chaetodipus intermedius,prey
M20,7/6/2020,4:50:00,Chaetodipus intermedius,prey
M20,7/6/2020,23:30:00,Chaetodipus intermedius,prey
M6,7/7/2020,0:58:00,Sylvilagus audubonii,other
M6,7/7/2020,6:19:00,Sylvilagus audubonii,other
M10,7/7/2020,2:55:00,Sylvilagus audubonii,other
M10,7/7/2020,2:56:00,Sylvilagus audubonii,other
M6,7/7/2020,1:44:00,Chaetodipus intermedius,prey
M6,7/7/2020,1:46:00,Chaetodipus intermedius,prey
M7,7/7/2020,4:23:00,Chaetodipus intermedius,prey
M7,7/7/2020,4:24:00,Chaetodipus intermedius,prey
CA52,7/7/2020,19:50:00,Crotalus atrox,
CA53,7/7/2020,15:51:00,Crotalus atrox,
M13,7/8/2020,0:05:00,Lepus californicus,other
M13,7/8/2020,0:14:00,Lepus californicus,other
M2,7/8/2020,8:55:00,Sylvilagus audubonii,other
M3,7/8/2020,7:39:00,Sylvilagus audubonii,other
M10,7/8/2020,3:58:00,Sylvilagus audubonii,other
M10,7/8/2020,3:05:00,Sylvilagus audubonii,other
M11,7/8/2020,4:25:00,Sylvilagus audubonii,other
M11,7/8/2020,22:43:00,Sylvilagus audubonii,other
M13,7/8/2020,2:25:00,Canis latrans,predator
M19,7/8/2020,2:09:00,Chaetodipus intermedius,prey
M18,7/8/2020,16:39:00,Dipodomys merriami,prey
M15,7/8/2020,8:17:00,Mimus polyglottos,prey
M13,7/9/2020,3:24:00,Lepus californicus,other
M14,7/9/2020,3:46:00,Odocoileus hemionus,other
M15,7/9/2020,3:47:00,Sylvilagus audubonii,other
M13,7/9/2020,4:10:00,Pecari tajacu,predator
M15,7/9/2020,4:39:00,Pecari tajacu,predator
M15,7/9/2020,4:34:00,Pecari tajacu,predator
M15,7/9/2020,4:35:00,Pecari tajacu,predator
M15,7/9/2020,4:36:00,Pecari tajacu,predator
M15,7/9/2020,4:37:00,Pecari tajacu,predator
M15,7/9/2020,4:38:00,Pecari tajacu,predator
M13,7/9/2020,22:59:00,Antrozoous  pallidus,prey
M15,7/10/2020,2:46:00,Lepus californicus,other
M3,7/10/2020,7:36:00,Sylvilagus audubonii,other
M16,7/10/2020,7:34:00,Geococcyx californianus,predator
M16,7/10/2020,7:36:00,Geococcyx californianus,predator
M15,7/10/2020,17:55:00,Pecari tajacu,predator
CA52,7/10/2020,1:02:00,Crotalus atrox,
M13,7/11/2020,23:12:00,Lepus californicus,other
M4,7/11/2020,7:42:00,Sylvilagus audubonii,other
M6,7/11/2020,19:42:00,Toxostoma crissale,other
M24,7/11/2020,18:02:00,Ammospermophilus interpres,prey
M18,7/11/2020,7:57:00,Aspidoscelis tesselata,prey
M6,7/11/2020,3:49:00,Chaetodipus intermedius,prey
M6,7/11/2020,23:16:00,Chaetodipus intermedius,prey
M24,7/11/2020,22:33:00,Chaetodipus intermedius,prey
M6,7/11/2020,10:29:00,Crotaphytus collaris,prey
M3,7/11/2020,5:47:00,Mimus polyglottos,prey
M20,7/11/2020,4:19:00,Peromyscus sp.,prey
M13,7/12/2020,23:34:00,Lepus californicus,other
M13,7/12/2020,23:37:00,Lepus californicus,other
M13,7/12/2020,23:38:00,Lepus californicus,other
M5,7/12/2020,2:59:00,Sylvilagus audubonii,other
M5,7/12/2020,3:01:00,Sylvilagus audubonii,other
M15,7/12/2020,3:39:00,Sylvilagus audubonii,other
M15,7/12/2020,3:38:00,Sylvilagus audubonii,other
M15,7/12/2020,7:50:00,Sylvilagus audubonii,other
M4,7/12/2020,6:50:00,Callipepla squamata,prey
M6,7/12/2020,20:30:00,Chaetodipus intermedius,prey
M18,7/12/2020,2:32:00,Chaetodipus intermedius,prey
M3,7/12/2020,5:48:00,Mimus polyglottos,prey
M3,7/12/2020,5:49:00,Mimus polyglottos,prey
M15,7/12/2020,3:57:00,Vulpes macrotis,prey
M5,7/13/2020,4:47:00,Lepus californicus,other
M14,7/13/2020,5:11:00,Lepus californicus,other
M24,7/13/2020,2:53:00,Spilogale gracilis,other
M3,7/13/2020,3:05:00,Sylvilagus audubonii,other
M3,7/13/2020,7:01:00,Sylvilagus audubonii,other
M3,7/13/2020,7:02:00,Sylvilagus audubonii,other
M6,7/13/2020,19:50:00,Toxostoma crissale,other
M3,7/13/2020,8:09:00,Geococcyx californianus,predator
M24,7/13/2020,9:15:00,Ammospermophilus interpres,prey
M24,7/13/2020,10:14:00,Ammospermophilus interpres,prey
M5,7/13/2020,7:08:00,Callipepla squamata,prey
M6,7/13/2020,8:08:00,Callipepla squamata,prey
M3,7/13/2020,18:39:00,Mimus polyglottos,prey
M3,7/13/2020,18:45:00,Mimus polyglottos,prey
M5,7/13/2020,7:13:00,Mimus polyglottos,prey
M5,7/13/2020,19:35:00,Mimus polyglottos,prey
M5,7/13/2020,7:02:00,Mimus polyglottos,prey
M5,7/13/2020,7:07:00,Mimus polyglottos,prey
M5,7/13/2020,7:08:00,Mimus polyglottos,prey
M5,7/14/2020,4:20:00,Lepus californicus,other
M5,7/14/2020,8:25:00,Sylvilagus audubonii,other
M5,7/14/2020,5:16:00,Sylvilagus audubonii,other
M6,7/14/2020,5:16:00,Sylvilagus audubonii,other
M15,7/14/2020,5:03:00,Sylvilagus audubonii,other
M18,7/14/2020,2:51:00,Sylvilagus audubonii,other
M13,7/14/2020,8:32:00,Geococcyx californianus,predator
M4,7/14/2020,21:22:00,Antrozoous  pallidus,prey
M6,7/14/2020,0:44:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:25:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:27:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:55:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:55:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:56:00,Chaetodipus intermedius,prey
M6,7/14/2020,3:57:00,Chaetodipus intermedius,prey
M3,7/14/2020,5:59:00,Mimus polyglottos,prey
M3,7/14/2020,19:53:00,Mimus polyglottos,prey
M3,7/14/2020,19:54:00,Mimus polyglottos,prey
M3,7/15/2020,7:57:00,Lepus californicus,other
M13,7/15/2020,3:08:00,Lepus californicus,other
M1,7/15/2020,6:28:00,Sylvilagus audubonii,other
M3,7/15/2020,7:20:00,Sylvilagus audubonii,other
M3,7/15/2020,7:27:00,Sylvilagus audubonii,other
M6,7/15/2020,6:36:00,Sylvilagus audubonii,other
M10,7/15/2020,17:28:00,Sylvilagus audubonii,other
M12,7/15/2020,19:08:00,Sylvilagus audubonii,other
M24,7/15/2020,10:22:00,Ammospermophilus interpres,prey
M3,7/15/2020,21:14:00,Antrozoous  pallidus,prey
M3,7/15/2020,17:14:00,Callipepla squamata,prey
M20,7/15/2020,7:47:00,Campylorhynchus brunneicapillus,prey
M20,7/15/2020,0:35:00,Chaetodipus intermedius,prey
M20,7/15/2020,4:35:00,Chaetodipus intermedius,prey
M20,7/15/2020,20:45:00,Chaetodipus intermedius,prey
M3,7/15/2020,17:41:00,Mimus polyglottos,prey
M3,7/15/2020,18:11:00,Mimus polyglottos,prey
M4,7/15/2020,9:21:00,Mimus polyglottos,prey
M4,7/15/2020,10:32:00,Mimus polyglottos,prey
M4,7/15/2020,23:27:00,Neotoma leucodon,prey
M15,7/16/2020,8:00:00,Lepus californicus,other
M3,7/16/2020,6:49:00,Sylvilagus audubonii,other
M4,7/16/2020,7:53:00,Sylvilagus audubonii,other
M5,7/16/2020,7:19:00,Sylvilagus audubonii,other
M9,7/16/2020,8:56:00,Sylvilagus audubonii,other
M9,7/16/2020,8:57:00,Sylvilagus audubonii,other
M9,7/16/2020,9:05:00,Sylvilagus audubonii,other
M14,7/16/2020,3:11:00,Canis latrans,predator
M4,7/16/2020,10:39:00,Ammospermophilus interpres,prey
M9,7/16/2020,8:57:00,Amphispiza bilineata,prey
M9,7/16/2020,8:56:00,Amphispiza bilineata,prey
M6,7/16/2020,10:37:00,Aspidoscelis sp.,prey
M3,7/16/2020,6:57:00,Callipepla squamata,prey
M14,7/16/2020,6:56:00,Callipepla squamata,prey
